"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2012","2012",76.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2013","2013",76.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2014","2014",76.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2015","2015",77,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2016","2016",77.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2017","2017",77.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2018","2018",77.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2019","2019",77.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2020","2020",78.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2021","2021",78.3,"P","Provisional value"
"EVIEHO00","Males at birth","EVIDUREV","Years","CHL","Chile","2022","2022",78.5,"P","Provisional value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2010","2010",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2011","2011",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2012","2012",79.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2013","2013",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2014","2014",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2015","2015",79.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2016","2016",80,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2017","2017",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2018","2018",80.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2019","2019",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2020","2020",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2021","2021",81,"P","Provisional value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHL","Chile","2022","2022",81.2,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2010","2010",78.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2011","2011",78.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2012","2012",78.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2013","2013",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2014","2014",79.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2015","2015",79.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2016","2016",79.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2017","2017",80.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2018","2018",80.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2019","2019",80.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2020","2020",80.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2021","2021",81.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2022","2022",81.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2010","2010",72.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2011","2011",73.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2012","2012",73.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2013","2013",73.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2014","2014",73.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2015","2015",74.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2016","2016",74.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2017","2017",74.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2018","2018",74.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2019","2019",75,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2020","2020",75.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2021","2021",75.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2022","2022",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2010","2010",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2011","2011",75.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2012","2012",75.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2013","2013",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2014","2014",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2015","2015",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2016","2016",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2017","2017",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2018","2018",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2019","2019",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2020","2020",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2021","2021",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CHN","China (People's Republic of)","2022","2022",78.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2010","2010",80.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2011","2011",81.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2012","2012",81.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2013","2013",81.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2014","2014",81.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2015","2015",82.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2016","2016",82.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2017","2017",82.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2018","2018",82.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2019","2019",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2020","2020",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2021","2021",81.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","EST","Estonia","2022","2022",82.4,"P","Provisional value"
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2010","2010",70.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2011","2011",71.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2012","2012",71.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2013","2013",72.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2014","2014",72.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2015","2015",73.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2016","2016",73.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2017","2017",73.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2018","2018",74,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2019","2019",74.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2020","2020",74.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2021","2021",72.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","EST","Estonia","2022","2022",73.7,"P","Provisional value"
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2010","2010",76,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2011","2011",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2012","2012",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2013","2013",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2014","2014",77.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2015","2015",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2016","2016",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2017","2017",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2018","2018",78.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2019","2019",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2020","2020",78.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2021","2021",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","EST","Estonia","2022","2022",78.2,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2010","2010",68.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2011","2011",68.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2012","2012",69.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2013","2013",69.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2014","2014",70.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2015","2015",70.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2016","2016",71.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2017","2017",71.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2018","2018",71.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2019","2019",72.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2020","2020",72.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2021","2021",71.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IND","India","2022","2022",68.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2010","2010",65,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2011","2011",65.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2012","2012",65.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2013","2013",66.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2014","2014",67,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2015","2015",67.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2016","2016",68.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2017","2017",68.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2018","2018",69.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2019","2019",69.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2020","2020",69.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2021","2021",68.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2022","2022",65.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2010","2010",66.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2011","2011",66.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2012","2012",67.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2013","2013",67.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2014","2014",68.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2015","2015",69.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2016","2016",69.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2017","2017",70.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2018","2018",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2019","2019",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2020","2020",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2021","2021",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2022","2022",67.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2010","2010",70.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2011","2011",70.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2012","2012",70.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2013","2013",70.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2014","2014",71.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2015","2015",71.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2016","2016",71.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2017","2017",71.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2018","2018",71.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2019","2019",72.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2020","2020",72.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2021","2021",71,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2022","2022",69.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2010","2010",66.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2011","2011",66.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2012","2012",67.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2013","2013",67.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2014","2014",67.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2015","2015",67.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2016","2016",67.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2017","2017",67.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2018","2018",68,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2019","2019",68.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2020","2020",68.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2021","2021",66.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2022","2022",65.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2010","2010",68.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2011","2011",68.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2012","2012",68.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2013","2013",69,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2014","2014",69.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2015","2015",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2016","2016",69.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2017","2017",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2018","2018",69.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2019","2019",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2020","2020",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2021","2021",68.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","2022","2022",67.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2010","2010",83.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2011","2011",83.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2012","2012",83.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2013","2013",83.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2014","2014",84.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2015","2015",84.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2016","2016",84.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2017","2017",84.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2018","2018",84.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2019","2019",84.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2020","2020",84.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISR","Israel","2021","2021",84.6,,
